               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.024894,              0.0218,                   0,             0.92935,             0.86817,             0.92618,             0.73497,            0.022064,            0.017297,                   0,            0.006832,            0.006832,            0.006832
                 162,             0.02466,            0.022194,                   0,             0.92843,             0.87365,             0.92538,              0.7353,            0.021988,            0.017317,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,            0.024761,            0.022553,                   0,              0.9356,             0.87031,             0.92779,             0.73751,            0.021948,            0.017361,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.024376,            0.022189,                   0,             0.93052,             0.87391,             0.92733,             0.73738,            0.021884,            0.017322,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.024797,            0.022212,                   0,             0.92858,             0.87486,             0.92588,             0.73776,            0.021874,             0.01725,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.024139,            0.021705,                   0,             0.92909,             0.87545,             0.92832,             0.73856,             0.02183,            0.017134,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.024312,            0.021774,                   0,             0.92849,             0.87366,             0.92712,              0.7391,            0.021748,            0.017096,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.025045,             0.02239,                   0,             0.93158,             0.87519,              0.9279,             0.74112,            0.021712,            0.017013,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.023993,            0.021352,                   0,             0.93244,             0.87827,             0.92886,             0.74231,            0.021677,             0.01708,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,            0.024863,            0.022255,                   0,             0.93314,             0.87809,             0.92763,              0.7406,            0.021675,            0.017155,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,            0.024183,            0.021596,                   0,             0.93281,             0.87391,             0.92938,             0.74219,            0.021669,            0.017184,                   0,            0.006634,            0.006634,            0.006634
                 172,            0.024534,            0.022183,                   0,             0.93126,             0.87545,             0.92968,             0.74227,             0.02164,            0.017115,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,            0.023996,            0.021884,                   0,             0.93343,             0.88084,             0.92966,             0.74213,             0.02165,            0.017091,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,            0.024352,            0.021761,                   0,             0.93073,              0.8799,             0.92872,              0.7414,            0.021631,            0.017075,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,            0.024103,            0.021319,                   0,             0.93107,             0.87725,             0.92912,             0.74326,            0.021594,            0.016985,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,            0.024222,             0.02182,                   0,             0.92829,             0.88091,             0.92889,             0.74357,            0.021568,             0.01696,                   0,            0.006535,            0.006535,            0.006535
                 177,            0.024598,            0.022244,                   0,             0.93006,               0.881,             0.92804,             0.74492,            0.021487,            0.016966,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,             0.02419,            0.021405,                   0,             0.93229,             0.88187,             0.92861,             0.74623,            0.021412,            0.016936,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,             0.02442,            0.021441,                   0,             0.93412,             0.87757,             0.92845,             0.74642,            0.021343,            0.016938,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,            0.024225,            0.021765,                   0,             0.93054,             0.88075,              0.9293,             0.74824,            0.021252,            0.016849,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,             0.02413,            0.021829,                   0,             0.93182,             0.87827,             0.92937,             0.74826,            0.021215,            0.016846,                   0,            0.006436,            0.006436,            0.006436
                 182,            0.024381,            0.022015,                   0,             0.92948,             0.88546,             0.93046,             0.74924,             0.02114,            0.016836,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,            0.024354,            0.021653,                   0,             0.92514,             0.88906,             0.93089,             0.74885,            0.021122,            0.016821,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,            0.024288,            0.021695,                   0,             0.92917,             0.88269,             0.93226,             0.74899,            0.021118,             0.01681,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,            0.024099,            0.021339,                   0,             0.93756,             0.87622,             0.93079,             0.74855,            0.021117,            0.016831,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,             0.02471,             0.02175,                   0,             0.93703,             0.87886,              0.9322,             0.74782,            0.021144,            0.016873,                   0,            0.006337,            0.006337,            0.006337
                 187,            0.023763,            0.021266,                   0,             0.92939,             0.88444,             0.93291,             0.74881,            0.021152,            0.016879,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,            0.024115,            0.021512,                   0,             0.92742,             0.88649,             0.93264,             0.75049,            0.021086,            0.016844,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,            0.023802,            0.020944,                   0,             0.93314,             0.88444,              0.9328,             0.75039,            0.021095,            0.016814,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,            0.024299,            0.021454,                   0,             0.92908,             0.88675,             0.93259,             0.75189,            0.021047,            0.016767,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,            0.023833,            0.021608,                   0,             0.93439,             0.88521,             0.93165,             0.75247,            0.021005,            0.016716,                   0,            0.006238,            0.006238,            0.006238
                 192,             0.02375,            0.021148,                   0,             0.92997,             0.88957,             0.93438,             0.75383,             0.02097,            0.016652,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,            0.023629,             0.02129,                   0,             0.93366,              0.8855,             0.93479,             0.75304,            0.020946,            0.016646,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,             0.02372,            0.021399,                   0,             0.93559,             0.88409,             0.93482,             0.75427,            0.020948,            0.016662,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,            0.023478,            0.020957,                   0,             0.93599,             0.88242,             0.93444,             0.75412,            0.020896,             0.01662,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,            0.023696,            0.021341,                   0,             0.93697,             0.88181,             0.93467,             0.75515,            0.020862,            0.016542,                   0,            0.006139,            0.006139,            0.006139
                 197,            0.024248,            0.021106,                   0,             0.93609,             0.88315,             0.93488,              0.7568,            0.020852,            0.016518,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,            0.023379,            0.020699,                   0,             0.93258,             0.88811,             0.93391,             0.75625,            0.020816,            0.016513,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,            0.023357,            0.020502,                   0,             0.93717,             0.88161,              0.9341,             0.75769,             0.02082,            0.016523,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,            0.023589,            0.021156,                   0,             0.93882,             0.87904,             0.93371,             0.75742,            0.020815,            0.016504,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,            0.023388,            0.021444,                   0,             0.93784,              0.8811,             0.93203,             0.75707,            0.020815,            0.016492,                   0,             0.00604,             0.00604,             0.00604
                 202,              0.0235,            0.021169,                   0,             0.93701,             0.88444,             0.93236,             0.75856,            0.020801,            0.016466,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,            0.023146,            0.020356,                   0,             0.93532,             0.88381,             0.93418,             0.75893,            0.020765,            0.016463,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,            0.023592,            0.021061,                   0,             0.93529,             0.88213,             0.93255,             0.75943,            0.020737,            0.016444,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,            0.023755,            0.021135,                   0,             0.93408,             0.88546,             0.93438,              0.7591,            0.020704,            0.016436,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,            0.023175,            0.020585,                   0,             0.93663,             0.88213,             0.93396,             0.76078,            0.020673,            0.016443,                   0,            0.005941,            0.005941,            0.005941
                 207,            0.023535,            0.020982,                   0,             0.93447,             0.88341,             0.93451,             0.76125,            0.020641,            0.016433,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,              0.0236,            0.020983,                   0,             0.93647,             0.88207,             0.93361,             0.76125,              0.0206,            0.016426,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,            0.023476,            0.020671,                   0,             0.93291,             0.88392,             0.93423,             0.76264,             0.02056,            0.016435,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,            0.023301,            0.020635,                   0,             0.93531,             0.88572,             0.93352,             0.76242,            0.020541,            0.016494,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,             0.02281,            0.020488,                   0,             0.93586,             0.88675,             0.93542,             0.76249,            0.020506,            0.016517,                   0,            0.005842,            0.005842,            0.005842
                 212,            0.023635,            0.020839,                   0,             0.93695,              0.8854,             0.93594,             0.76383,            0.020457,            0.016506,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,            0.023054,            0.020341,                   0,             0.93802,             0.88221,             0.93593,             0.76344,            0.020438,            0.016516,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,            0.022921,            0.020344,                   0,             0.93484,             0.88052,             0.93251,             0.76373,            0.020434,            0.016529,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,            0.023283,            0.021081,                   0,             0.93774,             0.88189,             0.93443,             0.76348,            0.020428,            0.016532,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,            0.023163,            0.020494,                   0,             0.93044,             0.88649,             0.93324,             0.76262,            0.020438,            0.016557,                   0,            0.005743,            0.005743,            0.005743
                 217,            0.023089,            0.020323,                   0,             0.93297,             0.88367,             0.93295,             0.76227,            0.020445,            0.016571,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,            0.022679,            0.020078,                   0,             0.93146,             0.88572,             0.93273,             0.76232,            0.020435,            0.016588,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,            0.022886,            0.020189,                   0,             0.93287,             0.88864,             0.93344,              0.7631,            0.020425,            0.016602,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,            0.023302,            0.020937,                   0,              0.9335,             0.88778,             0.93197,             0.76339,            0.020417,             0.01663,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,            0.023266,            0.020884,                   0,             0.93093,             0.88778,             0.93238,             0.76405,            0.020418,            0.016644,                   0,            0.005644,            0.005644,            0.005644
                 222,            0.023094,            0.020431,                   0,             0.92933,              0.8906,             0.93179,             0.76415,            0.020392,            0.016647,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,            0.023232,            0.021005,                   0,             0.93173,             0.88678,             0.93202,             0.76316,            0.020377,            0.016646,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,            0.022868,            0.019858,                   0,             0.93139,             0.88803,             0.93271,             0.76391,            0.020371,            0.016628,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,            0.022994,            0.020749,                   0,             0.93037,              0.8887,             0.93241,             0.76407,            0.020357,            0.016603,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,            0.022891,            0.020645,                   0,              0.9306,             0.88498,             0.93225,             0.76529,            0.020331,            0.016581,                   0,            0.005545,            0.005545,            0.005545
                 227,            0.022567,            0.019822,                   0,             0.93269,             0.88256,             0.93252,             0.76472,            0.020304,            0.016557,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,             0.02263,            0.019829,                   0,             0.93284,             0.88187,             0.93182,              0.7642,            0.020266,            0.016525,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,            0.022846,            0.020081,                   0,             0.92855,             0.88546,             0.93242,             0.76539,             0.02024,            0.016487,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,            0.022573,            0.020098,                   0,             0.93301,             0.88347,             0.93255,             0.76599,            0.020229,            0.016439,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,            0.022896,             0.02058,                   0,             0.92922,             0.88664,             0.93354,             0.76693,            0.020215,            0.016417,                   0,            0.005446,            0.005446,            0.005446
                 232,            0.022616,            0.020152,                   0,              0.9315,             0.88469,             0.93318,             0.76754,            0.020211,            0.016408,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,            0.022285,            0.019724,                   0,             0.92941,             0.88581,             0.93359,              0.7677,            0.020195,            0.016396,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,            0.022831,            0.020213,                   0,             0.93122,             0.88309,             0.93352,             0.76782,            0.020171,            0.016384,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,            0.022516,            0.019897,                   0,             0.93263,             0.88169,             0.93287,             0.76742,            0.020157,            0.016375,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,            0.022566,            0.019792,                   0,             0.93314,             0.88238,             0.93282,             0.76766,            0.020147,            0.016366,                   0,            0.005347,            0.005347,            0.005347
                 237,            0.022726,            0.020323,                   0,             0.93588,             0.88084,             0.93332,             0.76781,            0.020132,            0.016345,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,            0.022628,            0.020187,                   0,             0.93637,             0.88059,             0.93421,             0.76805,            0.020114,            0.016322,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,            0.021775,            0.019574,                   0,             0.93583,             0.88059,             0.93391,              0.7679,            0.020089,            0.016311,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,            0.022601,            0.020333,                   0,             0.93654,             0.87802,             0.93326,             0.76911,            0.020069,             0.01632,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,            0.022737,            0.020116,                   0,             0.93553,             0.87948,             0.93347,             0.76905,            0.020057,            0.016329,                   0,            0.005248,            0.005248,            0.005248
                 242,             0.02288,            0.020239,                   0,             0.93523,             0.87875,             0.93262,             0.76924,            0.020045,            0.016341,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,            0.023104,            0.020234,                   0,             0.93525,             0.88084,             0.93261,             0.76987,            0.020018,            0.016334,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,            0.022569,            0.020047,                   0,              0.9299,             0.88569,             0.93281,             0.76993,            0.020003,            0.016343,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,             0.02186,             0.01928,                   0,             0.93374,             0.88059,               0.932,             0.77034,            0.019986,             0.01635,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,            0.022391,            0.019764,                   0,             0.93226,             0.88363,             0.93291,             0.77025,            0.019977,            0.016351,                   0,            0.005149,            0.005149,            0.005149
                 247,            0.022193,            0.019716,                   0,             0.93446,             0.88247,             0.93343,             0.77089,            0.019961,            0.016346,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,            0.022147,             0.01982,                   0,             0.93368,             0.88217,             0.93325,             0.76982,            0.019947,            0.016339,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,            0.022092,            0.019677,                   0,             0.93771,             0.87753,             0.93249,             0.77066,            0.019934,             0.01634,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,            0.022292,            0.019777,                   0,             0.93655,             0.87776,             0.93257,             0.77109,            0.019922,             0.01635,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,             0.02271,            0.020306,                   0,             0.93622,             0.87835,             0.93243,             0.77126,            0.019906,            0.016358,                   0,             0.00505,             0.00505,             0.00505
                 252,             0.02207,            0.019421,                   0,             0.93673,             0.87853,             0.93208,             0.77114,            0.019886,            0.016359,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,            0.022302,            0.019682,                   0,             0.93604,             0.87937,             0.93188,             0.77101,            0.019877,            0.016363,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,            0.022156,            0.019807,                   0,             0.93675,             0.87982,             0.93259,              0.7713,            0.019862,            0.016359,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,            0.022251,             0.01984,                   0,              0.9351,             0.88059,             0.93261,             0.77111,             0.01984,            0.016361,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,            0.022227,            0.019614,                   0,             0.93323,               0.883,             0.93226,             0.77102,            0.019823,            0.016359,                   0,            0.004951,            0.004951,            0.004951
                 257,            0.021743,            0.019229,                   0,             0.93077,             0.88469,             0.93293,             0.77122,            0.019806,            0.016357,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,            0.021872,            0.019559,                   0,             0.93131,             0.88341,               0.933,             0.77157,            0.019794,            0.016354,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,            0.022222,            0.019537,                   0,              0.9323,             0.88414,             0.93314,             0.77201,            0.019777,            0.016337,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,            0.021875,            0.019753,                   0,             0.93147,             0.88495,               0.933,             0.77185,            0.019764,            0.016331,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,            0.021752,            0.019474,                   0,             0.93221,             0.88285,              0.9326,             0.77216,            0.019751,            0.016327,                   0,            0.004852,            0.004852,            0.004852
                 262,             0.02181,            0.019476,                   0,             0.93395,             0.88234,             0.93265,             0.77253,            0.019748,             0.01633,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,            0.021944,            0.019035,                   0,             0.93249,             0.88326,             0.93291,             0.77344,            0.019739,            0.016332,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,            0.021637,            0.019055,                   0,             0.93187,             0.88213,             0.93334,              0.7739,            0.019727,            0.016321,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,            0.022058,            0.019753,                   0,             0.93135,             0.88213,             0.93298,             0.77369,            0.019716,             0.01631,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,            0.021404,            0.019445,                   0,             0.93008,             0.88264,             0.93325,             0.77378,             0.01971,            0.016297,                   0,            0.004753,            0.004753,            0.004753
                 267,            0.021394,            0.018804,                   0,             0.93269,              0.8829,             0.93328,             0.77382,            0.019703,             0.01629,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,            0.021812,            0.019173,                   0,             0.93192,              0.8829,             0.93328,             0.77402,            0.019698,             0.01628,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,            0.022202,            0.019641,                   0,             0.92954,              0.8843,             0.93315,             0.77384,            0.019688,            0.016274,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,            0.021699,             0.01944,                   0,             0.92908,             0.88481,             0.93347,             0.77381,            0.019678,            0.016269,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,            0.021786,            0.019458,                   0,             0.92922,             0.88662,             0.93362,             0.77391,            0.019667,            0.016263,                   0,            0.004654,            0.004654,            0.004654
                 272,            0.021868,            0.019827,                   0,             0.92796,             0.88726,             0.93457,             0.77434,            0.019658,            0.016256,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,            0.021679,            0.019322,                   0,             0.92706,              0.8878,             0.93498,             0.77452,            0.019649,            0.016249,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,            0.021756,            0.019047,                   0,             0.92849,             0.88624,             0.93448,             0.77488,            0.019637,            0.016246,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,            0.021853,            0.019165,                   0,             0.92667,             0.88829,             0.93405,             0.77488,            0.019626,            0.016236,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,            0.021757,            0.019072,                   0,             0.92847,             0.88669,              0.9342,             0.77568,            0.019613,            0.016228,                   0,            0.004555,            0.004555,            0.004555
                 277,            0.021809,            0.019153,                   0,             0.93033,             0.88475,             0.93364,              0.7757,            0.019603,            0.016233,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,            0.021407,            0.019107,                   0,             0.92916,             0.88624,             0.93361,             0.77603,            0.019588,            0.016234,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,            0.021662,             0.01911,                   0,             0.93008,             0.88598,             0.93394,             0.77616,            0.019575,            0.016226,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,            0.021737,            0.019252,                   0,             0.92987,             0.88649,              0.9338,             0.77585,            0.019561,            0.016224,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,            0.021254,            0.019005,                   0,             0.93076,             0.88718,             0.93405,             0.77577,            0.019549,            0.016216,                   0,            0.004456,            0.004456,            0.004456
                 282,            0.021426,            0.019148,                   0,             0.93145,             0.88726,             0.93442,             0.77595,            0.019533,            0.016207,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,            0.021144,             0.01896,                   0,             0.93359,              0.8881,             0.93542,             0.77642,             0.01952,            0.016194,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,            0.021434,            0.018674,                   0,             0.93217,             0.88941,             0.93594,             0.77712,            0.019506,            0.016191,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,            0.021605,            0.019316,                   0,             0.93289,             0.88883,             0.93559,             0.77762,            0.019497,            0.016191,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,            0.021551,            0.019082,                   0,             0.93337,             0.88858,             0.93583,             0.77765,            0.019491,            0.016189,                   0,            0.004357,            0.004357,            0.004357
                 287,            0.021288,            0.018824,                   0,             0.93381,             0.88768,             0.93569,             0.77716,            0.019483,            0.016182,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,            0.021143,            0.018428,                   0,             0.93409,             0.88855,             0.93572,             0.77804,            0.019477,             0.01618,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,             0.02133,            0.018917,                   0,             0.93487,              0.8883,             0.93555,             0.77803,            0.019466,            0.016164,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,            0.020899,             0.01835,                   0,             0.93562,             0.88855,             0.93589,             0.77814,            0.019456,            0.016155,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,            0.021343,            0.018843,                   0,              0.9357,             0.88957,             0.93585,             0.77839,            0.019446,            0.016143,                   0,            0.004258,            0.004258,            0.004258
                 292,            0.021287,            0.018685,                   0,             0.93579,             0.88957,             0.93577,             0.77848,            0.019442,            0.016129,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,            0.021366,            0.018962,                   0,             0.93595,             0.88957,             0.93614,             0.77875,            0.019436,            0.016119,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,            0.021034,            0.018712,                   0,             0.93632,             0.88932,              0.9361,             0.77882,            0.019435,            0.016111,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,            0.021338,            0.018959,                   0,             0.93743,              0.8888,             0.93648,             0.77927,            0.019432,            0.016105,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,            0.020784,            0.018168,                   0,             0.93742,             0.88863,             0.93564,              0.7789,            0.019428,            0.016105,                   0,            0.004159,            0.004159,            0.004159
                 297,            0.020687,            0.018571,                   0,              0.9387,             0.88481,             0.93581,             0.77903,            0.019427,            0.016101,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,            0.020957,            0.018653,                   0,             0.93664,             0.88983,             0.93645,             0.77957,            0.019417,            0.016098,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,            0.021276,            0.019024,                   0,             0.93733,             0.88906,             0.93631,             0.77934,            0.019414,            0.016099,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,            0.020434,            0.017985,                   0,              0.9353,             0.89137,             0.93667,             0.77961,            0.019409,            0.016096,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,            0.021225,            0.018748,                   0,             0.93357,             0.89141,             0.93657,             0.77932,            0.019404,            0.016097,                   0,             0.00406,             0.00406,             0.00406
                 302,            0.020975,            0.018546,                   0,             0.93367,             0.89137,             0.93686,             0.77949,            0.019398,            0.016095,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,            0.020913,            0.018761,                   0,             0.93328,             0.89137,             0.93702,             0.77962,            0.019392,            0.016092,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,            0.021256,            0.018733,                   0,             0.93402,             0.89137,             0.93716,             0.77989,            0.019384,            0.016084,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,            0.020643,            0.018299,                   0,             0.93409,             0.89168,             0.93712,             0.78024,            0.019378,            0.016088,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,            0.020692,            0.018431,                   0,             0.93388,             0.89266,             0.93733,             0.78025,            0.019369,            0.016085,                   0,            0.003961,            0.003961,            0.003961
                 307,            0.020852,            0.018175,                   0,             0.93386,             0.89195,             0.93722,             0.78034,            0.019363,            0.016082,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,            0.020921,            0.018147,                   0,             0.93416,             0.89272,              0.9373,             0.78015,            0.019355,            0.016071,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,             0.02068,            0.018418,                   0,             0.93449,              0.8924,             0.93728,             0.78073,             0.01935,            0.016068,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,            0.020482,            0.018054,                   0,             0.93536,             0.89266,             0.93725,             0.78008,            0.019345,            0.016064,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,            0.020916,            0.018333,                   0,             0.93522,             0.89188,             0.93704,             0.78039,             0.01934,            0.016058,                   0,            0.003862,            0.003862,            0.003862
                 312,            0.020842,            0.018526,                   0,             0.93397,             0.89214,             0.93708,             0.78039,            0.019338,            0.016054,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,            0.021055,            0.018405,                   0,             0.93334,             0.89179,             0.93726,             0.78034,            0.019334,            0.016049,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,             0.02075,            0.017948,                   0,             0.93357,             0.89143,             0.93727,             0.78066,            0.019331,            0.016049,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,            0.020815,            0.017971,                   0,             0.93311,             0.89195,             0.93726,             0.78045,            0.019327,            0.016049,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,            0.020481,             0.01768,                   0,             0.93235,             0.89266,              0.9371,             0.78037,            0.019325,            0.016049,                   0,            0.003763,            0.003763,            0.003763
                 317,            0.020311,            0.018114,                   0,             0.93316,             0.89275,             0.93733,             0.78032,            0.019322,            0.016048,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,            0.020554,            0.018331,                   0,             0.93322,             0.89354,              0.9371,              0.7806,             0.01932,            0.016046,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,            0.020147,              0.0175,                   0,             0.93382,             0.89139,             0.93679,             0.78076,            0.019315,            0.016044,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,            0.020365,             0.01785,                   0,             0.93459,             0.89188,             0.93669,             0.78002,             0.01931,            0.016038,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,            0.020121,            0.017942,                   0,             0.93411,             0.89189,             0.93672,             0.78061,            0.019304,            0.016033,                   0,            0.003664,            0.003664,            0.003664
                 322,            0.020344,             0.01783,                   0,             0.93524,             0.89137,             0.93675,             0.78073,            0.019298,             0.01603,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,            0.020353,            0.018218,                   0,             0.93409,             0.89167,             0.93672,               0.781,            0.019294,            0.016025,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,            0.020197,            0.017701,                   0,             0.93533,             0.89139,             0.93705,             0.78116,             0.01929,            0.016021,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,            0.020236,            0.017485,                   0,             0.93416,             0.89268,             0.93692,             0.78082,            0.019282,            0.016018,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,              0.0205,            0.017734,                   0,             0.93364,             0.89241,             0.93716,             0.78141,            0.019277,            0.016016,                   0,            0.003565,            0.003565,            0.003565
                 327,            0.020059,            0.017953,                   0,             0.93396,             0.89346,             0.93707,             0.78103,            0.019273,            0.016018,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,            0.020244,            0.017907,                   0,              0.9347,             0.89368,             0.93716,             0.78104,            0.019269,             0.01602,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,            0.020529,            0.017918,                   0,             0.93779,             0.89163,             0.93733,             0.78113,            0.019262,            0.016016,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,            0.020526,            0.018146,                   0,             0.93752,             0.89188,             0.93736,             0.78146,            0.019258,            0.016016,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,              0.0202,            0.017554,                   0,             0.93764,             0.89191,             0.93727,              0.7816,            0.019254,            0.016018,                   0,            0.003466,            0.003466,            0.003466
                 332,             0.01997,            0.017736,                   0,             0.93789,             0.89192,             0.93726,             0.78209,            0.019247,            0.016012,                   0,           0.0034462,           0.0034462,           0.0034462
