               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 108,            0.028572,            0.025751,                   0,             0.92668,             0.82974,             0.90774,             0.67488,            0.025856,            0.019014,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,             0.02884,            0.025357,                   0,             0.92701,             0.84478,             0.91015,             0.67536,            0.025942,            0.019111,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,            0.028201,            0.025074,                   0,             0.92878,             0.84206,             0.91253,             0.67747,            0.025719,            0.019012,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,             0.02851,            0.024932,                   0,             0.93119,             0.83749,             0.91275,             0.67764,            0.025581,            0.019215,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.028491,            0.024914,                   0,             0.92651,             0.83535,             0.91018,             0.67847,            0.025764,            0.019246,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,             0.02831,            0.024922,                   0,             0.92462,             0.84415,             0.90758,             0.67771,            0.025863,            0.019287,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.028472,            0.024955,                   0,             0.91722,             0.84823,             0.90917,             0.67773,            0.025766,            0.019148,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,            0.028759,            0.025255,                   0,             0.92493,             0.84001,             0.90706,             0.67576,            0.025837,            0.019138,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.028227,            0.024793,                   0,             0.91491,             0.84386,              0.9058,             0.67792,            0.025701,            0.019129,                   0,            0.007723,            0.007723,            0.007723
                 117,             0.02823,            0.025038,                   0,             0.92404,             0.84643,             0.90802,             0.67964,            0.025565,            0.019068,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,            0.027928,            0.025099,                   0,             0.92541,             0.84428,             0.91094,             0.68365,            0.025532,            0.018988,                   0,           0.0076834,           0.0076834,           0.0076834
